society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Ni3,Huichol,xd1288,huic1243,Huichol,Uto-Aztecan,AnnualMeanTemperature,14.76897583,,,,
B170,Lake Miwok,xd1120,lake1258,Lake Miwok,Miwok-Costanoan,AnnualMeanTemperature,14.81061123,,,,
Ed15b,Chekiang,xd643,wuch1236,Wu Chinese,Sino-Tibetan,AnnualMeanTemperature,14.89429738,,,,
SCCS114,Chekiang,xd643,wuch1236,Wu Chinese,Sino-Tibetan,AnnualMeanTemperature,14.89429738,,,,
Nc1,Nomlaki,xd1107,noml1242,Nomlaki,Wintuan,AnnualMeanTemperature,14.90478876,,,,
Nc22,Patwin,xd1121,patw1250,Patwin,Wintuan,AnnualMeanTemperature,14.90478876,,,,
WNAI67,Patwin,xd1121,patw1250,Patwin,Wintuan,AnnualMeanTemperature,14.90478876,,,,
Ea9,Iranians,xd608,tehr1242,Tehrani,Indo-European,AnnualMeanTemperature,14.91461358,,,,
Nj5,Mazateco,xd1304,huau1238,Huautla Mazatec,Otomanguean,AnnualMeanTemperature,14.93753495,,,,
B242,Chiricahua,xd1259,mesc1238,Mescalero-Chiricahua Apache,Athabaskan-Eyak-Tlingit,AnnualMeanTemperature,14.97680395,,,,
WNAI75,Wukchumni,xd1124,tule1245,Tule-Kaweah Yokuts,Yokutsan,AnnualMeanTemperature,15.00708841,,,,
B119,Badjalang,xd966,midd1357,Middle Clarence Bandjalang,Pama-Nyungan,AnnualMeanTemperature,15.051173,,,,
Nc25,Wukchumni,xd1124,tule1245,Tule-Kaweah Yokuts,Yokutsan,AnnualMeanTemperature,15.07863423,,,,
Nh23,Kewyipaya,xd1274,yava1252,Yavapai,Cochimi-Yuman,AnnualMeanTemperature,15.08067456,,,,
Ca29,Yem,xd436,toba1264,Toba (Ethiopia),Ta-Ne-Omotic,AnnualMeanTemperature,15.12837167,,,,
Ca8,Gurage,xd456,seba1251,Sebat Bet Gurage,Afro-Asiatic,AnnualMeanTemperature,15.12837167,,,,
Nd65,Hualapai,xd1202,wala1270,Walapai,Cochimi-Yuman,AnnualMeanTemperature,15.17309659,,,,
WNAI76,Southern Valley Yokuts (Lake),xd1123,vall1251,Valley Yokuts,Yokutsan,AnnualMeanTemperature,15.19521963,,,,
Nc26,Salinan,xd1125,sali1253,Salinan,,AnnualMeanTemperature,15.23319948,,,,
SCCS57,Kurd,xd576,cent1972,Central Kurdish,Indo-European,AnnualMeanTemperature,15.25179622,,,,
SCCS49,Ancient Romans,xd530,lati1261,Latin,Indo-European,AnnualMeanTemperature,15.29122003,,,,
Nh1,Chiricahua,xd1259,mesc1238,Mescalero-Chiricahua Apache,Athabaskan-Eyak-Tlingit,AnnualMeanTemperature,15.32261797,,,,
Ng9,Catawba,xd1258,cata1286,Catawba,Siouan,AnnualMeanTemperature,15.33612596,,,,
B244,Kiowa Apache,xd1219,kiow1264,Kiowa Apache,Athabaskan-Eyak-Tlingit,AnnualMeanTemperature,15.38113574,,,,
Ne17,Kiowa,xd1216,kiow1266,Kiowa,Kiowa-Tanoan,AnnualMeanTemperature,15.38113574,,,,
Ne2,Kiowa Apache,xd1219,kiow1264,Kiowa Apache,Athabaskan-Eyak-Tlingit,AnnualMeanTemperature,15.38113574,,,,
Cf3,Tristan da Cunha,xd538,stan1293,English,Indo-European,AnnualMeanTemperature,15.40435263,,,,
B199,Kawaiisu,xd1126,kawa1283,Kawaiisu,Uto-Aztecan,AnnualMeanTemperature,15.42368355,,,,
B164,Salinan,xd1125,sali1253,Salinan,,AnnualMeanTemperature,15.49162873,,,,
WNAI153,Chiricahua (Huachuca),xd1259,mesc1238,Mescalero-Chiricahua Apache,Athabaskan-Eyak-Tlingit,AnnualMeanTemperature,15.4919002,,,,
B133,Tjapwurong,xd977,djab1234,Djabwurrung,Pama-Nyungan,AnnualMeanTemperature,15.51035829,,,,
Ce7,Greeks,xd534,mode1248,Modern Greek,Indo-European,AnnualMeanTemperature,15.57060113,,,,
Aa8,/Xam,xd8,xamm1241,/Xam,Tuu,AnnualMeanTemperature,15.6037793,,,,
Cd14,Hamyan,xd512,oran1236,Oran,Afro-Asiatic,AnnualMeanTemperature,15.64128367,,,,
Nd51,Moapa,xd1187,sout2969,Southern Paiute,Uto-Aztecan,AnnualMeanTemperature,15.64454281,,,,
Nd55,Southern Paiute (Las Vegas),xd1189,sout2969,Southern Paiute,Uto-Aztecan,AnnualMeanTemperature,15.64454281,,,,
B148,Southern Valley Yokuts,xd1123,vall1251,Valley Yokuts,Yokutsan,AnnualMeanTemperature,15.66332345,,,,
Nc24,Southern Valley Yokuts,xd1123,vall1251,Valley Yokuts,Yokutsan,AnnualMeanTemperature,15.66332345,,,,
Nc3,Northern Foothill Yokuts,xd1129,nort2937,Northern Hill/Valley Yokuts,Yokutsan,AnnualMeanTemperature,15.66332345,,,,
WNAI79,Kawaiisu,xd1126,kawa1283,Kawaiisu,Uto-Aztecan,AnnualMeanTemperature,15.77244178,,,,
B198,Hualapai,xd1202,wala1270,Walapai,Cochimi-Yuman,AnnualMeanTemperature,15.82315644,,,,
Ab21b,Bomvana,xd24,bomv1238,Bomvana,Atlantic-Congo,AnnualMeanTemperature,15.87293026,,,,
Ca12,Gibe,xd418,west2721,West Central Oromo,Afro-Asiatic,AnnualMeanTemperature,15.99929593,,,,
Ca39,Jimma,xd447,west2721,West Central Oromo,Afro-Asiatic,AnnualMeanTemperature,15.99929593,,,,
WNAI77,Southern Valley Yokuts (Yauelmani),xd1123,vall1251,Valley Yokuts,Yokutsan,AnnualMeanTemperature,16.02717826,,,,
SCCS46,Rwala,xd588,east2690,Eastern Egyptian Bedawi Arabic,Afro-Asiatic,AnnualMeanTemperature,16.05748809,,,,
B196,Yavapai,xd1203,yava1252,Yavapai,Cochimi-Yuman,AnnualMeanTemperature,16.07407242,,,,
Ce3,Ancient Romans,xd530,lati1261,Latin,Indo-European,AnnualMeanTemperature,16.13704381,,,,
WNAI137,Hualapai,xd1202,wala1270,Walapai,Cochimi-Yuman,AnnualMeanTemperature,16.15634841,,,,
B132,Mirniny,xd976,ngad1258,Ngadjunmaya,Pama-Nyungan,AnnualMeanTemperature,16.16025446,,,,
Ng3,Muscogee,xd1252,cree1270,Creek,Muskogean,AnnualMeanTemperature,16.25536128,,,,
SCCS145,Muscogee,xd1252,cree1270,Creek,Muskogean,AnnualMeanTemperature,16.30632163,,,,
WNAI139,Yavapai (Southeast),xd1203,yava1252,Yavapai,Cochimi-Yuman,AnnualMeanTemperature,16.32056551,,,,
WNAI148,Western Apache (South Tonto),xd1267,west2615,Western Apache,Athabaskan-Eyak-Tlingit,AnnualMeanTemperature,16.32056551,,,,
B131,Yaraldi,xd975,narr1259,Narrinyeri,Pama-Nyungan,AnnualMeanTemperature,16.32355363,,,,
WNAI155,Lipan Apache,xd1275,lipa1241,Lipan Apache,Athabaskan-Eyak-Tlingit,AnnualMeanTemperature,16.34216901,,,,
B149,Serrano,xd1130,serr1255,Serrano,Uto-Aztecan,AnnualMeanTemperature,16.34897772,,,,
Ca13,Macha,xd419,west2721,West Central Oromo,Afro-Asiatic,AnnualMeanTemperature,16.41338226,,,,
Nj11,Huastec,xd1297,huas1242,Huastec,Mayan,AnnualMeanTemperature,16.4244031,,,,
B161,Chumash,xd1127,cruz1243,Cruzeño,Chumashan,AnnualMeanTemperature,16.42836597,,,,
WNAI80,Salinan,xd1125,sali1253,Salinan,,AnnualMeanTemperature,16.42836597,,,,
B194,Coahuilteco,xd1221,coah1252,Coahuilteco,,AnnualMeanTemperature,16.44000586,,,,
Ab12,Zulu,xd13,zulu1248,Zulu,Atlantic-Congo,AnnualMeanTemperature,16.45028857,,,,
B129,Kaurna,xd974,kaur1267,Kaurna,Pama-Nyungan,AnnualMeanTemperature,16.5666023,,,,
Ad13,Kiga,xd80,chig1238,Chiga,Atlantic-Congo,AnnualMeanTemperature,16.5840068,,,,
Ae8,Rundi,xd184,rund1242,Rundi,Atlantic-Congo,AnnualMeanTemperature,16.5840068,,,,
Nc27,Kawaiisu,xd1126,kawa1283,Kawaiisu,Uto-Aztecan,AnnualMeanTemperature,16.58615235,,,,
WNAI81,Tongva,xd1128,tong1329,Tongva,Uto-Aztecan,AnnualMeanTemperature,16.58615235,,,,
Ne3,Comanche,xd1222,coma1245,Comanche,Uto-Aztecan,AnnualMeanTemperature,16.62908925,,,,
Nj4,Totonac,xd1303,papa1238,Papantla Totonac,Totonacan,AnnualMeanTemperature,16.63081682,,,,
Cc15,Drawa,xd493,susi1238,Susiua,Afro-Asiatic,AnnualMeanTemperature,16.6632329,,,,
Ng12,Choctaw,xd1247,choc1276,Choctaw,Muskogean,AnnualMeanTemperature,16.68382167,,,,
Nc28,Chumash,xd1127,cruz1243,Cruzeño,Chumashan,AnnualMeanTemperature,16.72469761,,,,
SCCS136,Southern Valley Yokuts,xd1123,vall1251,Valley Yokuts,Yokutsan,AnnualMeanTemperature,16.73341577,,,,
Ae10,Banyaruanda,xd128,kiny1244,Kinyarwanda,Atlantic-Congo,AnnualMeanTemperature,16.73643853,,,,
Cd10,Zekara,xd508,chen1266,Western Algerian Berber,Afro-Asiatic,AnnualMeanTemperature,16.81119186,,,,
Ei14,Ao,xd701,aona1235,Ao Naga,Sino-Tibetan,AnnualMeanTemperature,16.82293095,,,,
Ei2,Lhota,xd707,loth1237,Lotha Naga,Sino-Tibetan,AnnualMeanTemperature,16.82293095,,,,
Nj12,Mixtec,xd1298,juxt1235,Juxtlahuaca Mixtec,Otomanguean,AnnualMeanTemperature,16.83594138,,,,
Ee1,Adi,xd653,bori1243,Bori-Karko,Sino-Tibetan,AnnualMeanTemperature,16.8581008,,,,
Cd17,Nail,xd515,cons1245,Constantine,Afro-Asiatic,AnnualMeanTemperature,16.93290657,,,,
Nj8,Tarasco,xd1307,pure1242,Purepecha,Tarascan,AnnualMeanTemperature,16.94166885,,,,
Ad44,Konjo,xd114,konz1239,Konzo,Atlantic-Congo,AnnualMeanTemperature,16.96009344,,,,
Ca11,Arusi,xd417,bora1271,Borana-Arsi-Guji Oromo,Afro-Asiatic,AnnualMeanTemperature,17.01859919,,,,
B50,Aweikoma,xd1411,xokl1240,Xokleng,Nuclear-Macro-Je,AnnualMeanTemperature,17.03586013,,,,
SCCS180,Aweikoma,xd1411,xokl1240,Xokleng,Nuclear-Macro-Je,AnnualMeanTemperature,17.03586013,,,,
Sj3,Aweikoma,xd1411,xokl1240,Xokleng,Nuclear-Macro-Je,AnnualMeanTemperature,17.03586013,,,,
SCCS104,Māori,xd891,maor1246,Maori,Austronesian,AnnualMeanTemperature,17.03608145,,,,
B130,Ngiyambaa,xd784,wang1291,Ngiyambaa,Pama-Nyungan,AnnualMeanTemperature,17.07333772,,,,
Id9,Ngiyambaa,xd784,wang1291,Ngiyambaa,Pama-Nyungan,AnnualMeanTemperature,17.07333772,,,,
Ab11,Xhosa,xd12,xesi1238,Xesibe,Atlantic-Congo,AnnualMeanTemperature,17.09562177,,,,
Ce5,Neapolitans,xd532,neap1235,Continental Southern Italian,Indo-European,AnnualMeanTemperature,17.12005315,,,,
Nf14,Caddo,xd1234,cadd1256,Caddo,Caddoan,AnnualMeanTemperature,17.12168688,,,,
Ca16,Sidama,xd422,sida1246,Sidamo,Afro-Asiatic,AnnualMeanTemperature,17.15620502,,,,
Cd4,Kabyle,xd522,kaby1243,Kabyle,Afro-Asiatic,AnnualMeanTemperature,17.15811491,,,,
Nf5,Wichita,xd1239,wich1260,Wichita,Caddoan,AnnualMeanTemperature,17.27582285,,,,
Cd8,Shawiya,xd526,tach1249,Chaouia of the Aures,Afro-Asiatic,AnnualMeanTemperature,17.29627897,,,,
Nh21,Mojave,xd1272,moha1256,Mohave,Cochimi-Yuman,AnnualMeanTemperature,17.39841756,,,,
Ej16,Negri Sembilan,xd723,nege1240,Negeri Sembilan Malay,Austronesian,AnnualMeanTemperature,17.47224874,,,,
B115,Jinibarra,xd962,yaga1256,Yagara-Jandai,Pama-Nyungan,AnnualMeanTemperature,17.47911643,,,,
Ad49,Zinza,xd119,zinz1238,Zinza,Atlantic-Congo,AnnualMeanTemperature,17.48945439,,,,
Sf4,U'wa,xd1377,cent2150,Central Tunebo,Chibchan,AnnualMeanTemperature,17.50920291,,,,
Ei5,Kachin,xd711,kach1280,Southern Jinghpaw,Sino-Tibetan,AnnualMeanTemperature,17.5694872,,,,
Ae13,Bashi,xd131,shii1238,Shi,Atlantic-Congo,AnnualMeanTemperature,17.57444477,,,,
Eb5,Turkmen,xd613,turk1304,Turkmen,Turkic,AnnualMeanTemperature,17.58663315,,,,
B156,Tongva,xd1128,tong1329,Tongva,Uto-Aztecan,AnnualMeanTemperature,17.60728392,,,,
Nc29,Tongva,xd1128,tong1329,Tongva,Uto-Aztecan,AnnualMeanTemperature,17.60728392,,,,
Ab14,Lovedu,xd15,lobe1242,Lobedu,Atlantic-Congo,AnnualMeanTemperature,17.61973153,,,,
B114,Undanbi,xd961,waka1274,Wakawaka,Pama-Nyungan,AnnualMeanTemperature,17.64570065,,,,
WNAI89,Kumeyaay (Western Diegueno),xd1137,kumi1248,Tipai,Cochimi-Yuman,AnnualMeanTemperature,17.64801738,,,,
SCCS7,Bemba,xd55,town1238,Town Bemba,Atlantic-Congo,AnnualMeanTemperature,17.66497935,,,,
SCCS5,Mbundu,xd28,umbu1257,Umbundu,Atlantic-Congo,AnnualMeanTemperature,17.67675463,,,,
SCCS8,Nyakyusa,xd123,nyak1261,Nyakyusa,Atlantic-Congo,AnnualMeanTemperature,17.71966058,,,,
Ac5,Lamba,xd71,lamb1271,Lamba,Atlantic-Congo,AnnualMeanTemperature,17.72439901,,,,
Ac3,Bemba,xd55,town1238,Town Bemba,Atlantic-Congo,AnnualMeanTemperature,17.73388941,,,,
B150,Luiseño,xd1133,luis1253,Luiseno,Uto-Aztecan,AnnualMeanTemperature,17.75481728,,,,
WNAI82,Luiseño,xd1133,luis1253,Luiseno,Uto-Aztecan,AnnualMeanTemperature,17.75481728,,,,
Nd54,Chemehuevi,xd1190,chem1251,Chemehuevi,Uto-Aztecan,AnnualMeanTemperature,17.75647067,,,,
Ng7,Natchez,xd1256,natc1249,Natchez,,AnnualMeanTemperature,17.76099067,,,,
WNAI149,Western Apache (San Carlos),xd1267,west2615,Western Apache,Athabaskan-Eyak-Tlingit,AnnualMeanTemperature,17.76773774,,,,
Ad15,Iwa,xd82,nyam1275,Nyamwanga,Atlantic-Congo,AnnualMeanTemperature,17.78161791,,,,
Ab5,Mbundu,xd28,umbu1257,Umbundu,Atlantic-Congo,AnnualMeanTemperature,17.78917906,,,,
Cj2,Rwala,xd588,east2690,Eastern Egyptian Bedawi Arabic,Afro-Asiatic,AnnualMeanTemperature,17.79475474,,,,
WNAI84,Serrano,xd1130,serr1255,Serrano,Uto-Aztecan,AnnualMeanTemperature,17.82107695,,,,
B128,Paakintji,xd973,darl1243,Paakantyi,Pama-Nyungan,AnnualMeanTemperature,17.83421245,,,,
Ad6,Nyakyusa,xd123,nyak1261,Nyakyusa,Atlantic-Congo,AnnualMeanTemperature,17.8583016,,,,
SCCS33,Kafa,xd438,kafa1242,Kafa,Ta-Ne-Omotic,AnnualMeanTemperature,17.86282418,,,,
Ad16,Ngonde,xd83,ngon1268,Ngonde,Atlantic-Congo,AnnualMeanTemperature,17.86562429,,,,
Ab2,Swazi,xd21,swat1243,Swati,Atlantic-Congo,AnnualMeanTemperature,17.88512326,,,,
Ad4,Kikuyu,xd109,kiku1240,Kikuyu,Atlantic-Congo,AnnualMeanTemperature,17.92150919,,,,
Nc32,Cupeño,xd1132,cupe1243,Cupeño,Uto-Aztecan,AnnualMeanTemperature,18.02087342,,,,
Nc33,Luiseño,xd1133,luis1253,Luiseno,Uto-Aztecan,AnnualMeanTemperature,18.02087342,,,,
WNAI88,Kumeyaay (Mountain Diegueno),xd1437,kumi1248,Tipai,Cochimi-Yuman,AnnualMeanTemperature,18.02087342,,,,
SCCS146,Natchez,xd1256,natc1249,Natchez,,AnnualMeanTemperature,18.02401806,,,,
Nc30,Serrano,xd1130,serr1255,Serrano,Uto-Aztecan,AnnualMeanTemperature,18.0308072,,,,
WNAI86,Cahuilla (Pass),xd1439,cahu1264,Cahuilla,Uto-Aztecan,AnnualMeanTemperature,18.0308072,,,,
Ad8,Hehe,xd125,hehe1240,Hehe,Atlantic-Congo,AnnualMeanTemperature,18.04507859,,,,
SCCS172,Aymara,xd1375,cent2142,Central Aymara,Aymaran,AnnualMeanTemperature,18.09113134,,,,
Nh24,Lipan Apache,xd1275,lipa1241,Lipan Apache,Athabaskan-Eyak-Tlingit,AnnualMeanTemperature,18.10995072,,,,
Aa6,Sandawe,xd6,sand1273,Sandawe,,AnnualMeanTemperature,18.1173012,,,,
Ad25,Rangi,xd93,lang1320,Langi,Atlantic-Congo,AnnualMeanTemperature,18.1173012,,,,
Cc4,Mzab,xd501,tumz1238,Tumzabt,Afro-Asiatic,AnnualMeanTemperature,18.12763079,,,,
Ae19,Garanganze,xd137,sang1331,Sanga (Democratic Republic of Congo),Atlantic-Congo,AnnualMeanTemperature,18.12834385,,,,
B145,Cupeño,xd1132,cupe1243,Cupeño,Uto-Aztecan,AnnualMeanTemperature,18.14102196,,,,
WNAI83,Cupeño,xd1132,cupe1243,Cupeño,Uto-Aztecan,AnnualMeanTemperature,18.14102196,,,,
Ea6,Basseri,xd605,bass1257,Basseri,Indo-European,AnnualMeanTemperature,18.22173608,,,,
SCCS11,Kikuyu,xd109,kiku1240,Kikuyu,Atlantic-Congo,AnnualMeanTemperature,18.24392873,,,,
SCCS3,Tsonga,xd27,tson1249,Tsonga,Atlantic-Congo,AnnualMeanTemperature,18.27688627,,,,
Ac6,Ndembu,xd72,lund1266,Lunda,Atlantic-Congo,AnnualMeanTemperature,18.27702447,,,,
Ac28,Luimbe,xd53,luim1238,Luimbi,Atlantic-Congo,AnnualMeanTemperature,18.32656517,,,,
Nj1,Chinantec,xd1295,ojit1237,Ojitlán Chinantec,Otomanguean,AnnualMeanTemperature,18.33860316,,,,
Cc16,Chaambra,xd494,algi1247,Algiers,Afro-Asiatic,AnnualMeanTemperature,18.3427943,,,,
WNAI135,Chemehuevi,xd1190,chem1251,Chemehuevi,Uto-Aztecan,AnnualMeanTemperature,18.34581401,,,,
Ad23,Sangu,xd91,sang1330,Sangu (Tanzania),Atlantic-Congo,AnnualMeanTemperature,18.35477335,,,,
Aj9,Kipsigis,xd414,kips1239,Kipsigis,Nilotic,AnnualMeanTemperature,18.3564765,,,,
Ee8,Magar,xd660,west2418,Western Magar,Sino-Tibetan,AnnualMeanTemperature,18.40054173,,,,
Ej7,Akha,xd729,akha1245,Akha,Sino-Tibetan,AnnualMeanTemperature,18.40430406,,,,
Ab13,Tswana,xd14,tswa1253,Tswana,Atlantic-Congo,AnnualMeanTemperature,18.42354332,,,,
Ad5,Mbugwe,xd120,mbug1242,Mbugwe,Atlantic-Congo,AnnualMeanTemperature,18.43543188,,,,
Ca9,Goroa,xd457,goro1270,Gorowa,Afro-Asiatic,AnnualMeanTemperature,18.43543188,,,,
B144,Cahuilla (Desert),xd1131,cahu1264,Cahuilla,Uto-Aztecan,AnnualMeanTemperature,18.45521998,,,,
Ed14,Man,xd641,kimm1245,Kim Mun,Hmong-Mien,AnnualMeanTemperature,18.51518688,,,,
Ej13,Muong,xd720,muon1246,Muong,Austroasiatic,AnnualMeanTemperature,18.53328712,,,,
Cj1,Syrians,xd586,nort3142,North Mesopotamian Arabic,Afro-Asiatic,AnnualMeanTemperature,18.56034582,,,,
Ac32,Kaonde,xd58,kaon1241,Kaonde,Atlantic-Congo,AnnualMeanTemperature,18.5679854,,,,
Ad45,Nyankole,xd115,nyan1307,Nyankole,Atlantic-Congo,AnnualMeanTemperature,18.59548568,,,,
Nf8,Hasinai,xd1242,cadd1256,Caddo,Caddoan,AnnualMeanTemperature,18.59906132,,,,
Ab18,Shona,xd19,shon1251,Shona,Atlantic-Congo,AnnualMeanTemperature,18.61544463,,,,
Ad42,Haya,xd112,haya1250,Haya,Atlantic-Congo,AnnualMeanTemperature,18.62068702,,,,
Ei16,Sema,xd703,sumi1235,Sumi Naga,Sino-Tibetan,AnnualMeanTemperature,18.62567428,,,,
SCCS34,Maasi,xd395,masa1300,Masai,Nilotic,AnnualMeanTemperature,18.69236355,,,,
Cj7,Lebanese,xd593,nort3139,North Levantine Arabic,Afro-Asiatic,AnnualMeanTemperature,18.72723976,,,,
WNAI85,Cahuilla (Desert),xd1131,cahu1264,Cahuilla,Uto-Aztecan,AnnualMeanTemperature,18.75299654,,,,
WNAI87,Cahuilla (Mountain),xd1440,cahu1264,Cahuilla,Uto-Aztecan,AnnualMeanTemperature,18.75299654,,,,
Ad17,Safwa,xd84,safw1238,Safwa,Atlantic-Congo,AnnualMeanTemperature,18.78014775,,,,
Aj28,Tatoga,xd404,dato1239,Barabayiiga-Gisamjanga,Nilotic,AnnualMeanTemperature,18.81596701,,,,
SCCS58,Basseri,xd605,bass1257,Basseri,Indo-European,AnnualMeanTemperature,18.84549381,,,,
Ad19,Fipa,xd86,fipa1238,Fipa,Atlantic-Congo,AnnualMeanTemperature,18.8485176,,,,
Cd21,Tunisians,xd520,tuni1260,Tunis (Tunisian Arabic),Afro-Asiatic,AnnualMeanTemperature,18.85471955,,,,
Ea12,Qashqui,xd599,qash1240,Qashqa'i,Turkic,AnnualMeanTemperature,18.86018675,,,,
B79,/Xam,xd8,xamm1241,/Xam,Tuu,AnnualMeanTemperature,18.86113844,,,,
SCCS42,Riffians,xd521,tari1263,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Afro-Asiatic,AnnualMeanTemperature,18.88186263,,,,
Sh7,Guaraní,xd1394,east2555,Eastern Bolivian Guaraní,Tupian,AnnualMeanTemperature,18.90192409,,,,
B123,Jankundjara,xd969,yank1247,Yankunytjatjara,Pama-Nyungan,AnnualMeanTemperature,18.91403287,,,,
Ad39,Sonjo,xd108,temi1247,Temi,Atlantic-Congo,AnnualMeanTemperature,18.93683164,,,,
B147,Kumeyaay,xd1137,kumi1248,Tipai,Cochimi-Yuman,AnnualMeanTemperature,18.94994489,,,,
Aj2,Maasi,xd395,masa1300,Masai,Nilotic,AnnualMeanTemperature,18.96295296,,,,
Ad11,Bena,xd78,bena1262,Bena (Tanzania),Atlantic-Congo,AnnualMeanTemperature,18.96882822,,,,
Aa2,Dorobo,xd2,okie1245,Okiek,Nilotic,AnnualMeanTemperature,19.01419744,,,,
Aj25,Keyu,xd401,keiy1238,Keiyo,Nilotic,AnnualMeanTemperature,19.01419744,,,,
B70,Dorobo,xd2,okie1245,Okiek,Nilotic,AnnualMeanTemperature,19.01419744,,,,
Ad12,Gusii,xd79,gusi1247,Gusii,Atlantic-Congo,AnnualMeanTemperature,19.01833323,,,,
Sf5,Páez,xd1378,paez1247,Páez,,AnnualMeanTemperature,19.01929926,,,,
B127,Ooldea,xd972,anta1253,Antakarinya,Pama-Nyungan,AnnualMeanTemperature,19.04749191,,,,
Ca4,Iraqw,xd448,iraq1241,Iraqw,Afro-Asiatic,AnnualMeanTemperature,19.04991862,,,,
Ad3,Chagga,xd98,moch1256,Mochi,Atlantic-Congo,AnnualMeanTemperature,19.05085088,,,,
WNAI140,Mojave,xd1272,moha1256,Mohave,Cochimi-Yuman,AnnualMeanTemperature,19.05730056,,,,
Ad36,Pare,xd105,asut1235,Asu (Tanzania),Atlantic-Congo,AnnualMeanTemperature,19.06855405,,,,
Cd12,Algerians,xd510,algi1247,Algiers,Afro-Asiatic,AnnualMeanTemperature,19.07974748,,,,
Ab6,Venda,xd29,vend1245,Venda,Atlantic-Congo,AnnualMeanTemperature,19.08799218,,,,
Cd19,Sahel,xd517,sahi1245,Sahil,Afro-Asiatic,AnnualMeanTemperature,19.11040631,,,,
Ie17,Siane,xd793,sian1257,Siane,Nuclear Trans New Guinea,AnnualMeanTemperature,19.12116942,,,,
Ie31,Fore,xd809,fore1270,Fore,Nuclear Trans New Guinea,AnnualMeanTemperature,19.12116942,,,,
Ce6,Spaniards,xd533,stan1288,Spanish,Indo-European,AnnualMeanTemperature,19.12717206,,,,
Cd3,Riffians,xd521,tari1263,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Afro-Asiatic,AnnualMeanTemperature,19.13586523,,,,
Ac10,Chewa,xd34,chew1246,Chewa,Atlantic-Congo,AnnualMeanTemperature,19.1377746,,,,
Cj6,Jordanians,xd592,sout3123,South Levantine Arabic,Afro-Asiatic,AnnualMeanTemperature,19.14545357,,,,
Ac13,Tonga,xd37,tong1321,Tonga (Nyasa),Atlantic-Congo,AnnualMeanTemperature,19.1714263,,,,
Ac36,Tumbuka,xd62,tumb1250,Tumbuka,Atlantic-Congo,AnnualMeanTemperature,19.1714263,,,,
Ab10,Pondo,xd11,mpon1252,Mpondo,Atlantic-Congo,AnnualMeanTemperature,19.17895521,,,,
Cd7,Beraber,xd525,cent2194,Central Moroccan Berber,Afro-Asiatic,AnnualMeanTemperature,19.18086334,,,,
B69,Hadza,xd9,hadz1240,Hadza,,AnnualMeanTemperature,19.20697377,,,,
SCCS9,Hadza,xd9,hadz1240,Hadza,,AnnualMeanTemperature,19.20697377,,,,
Ac34,Luapula,xd60,luun1238,Luunda,Atlantic-Congo,AnnualMeanTemperature,19.23466209,,,,
Ca15,Darasa,xd421,gede1246,Gedeo,Afro-Asiatic,AnnualMeanTemperature,19.26233973,,,,
Ca40,Baditu,xd449,koor1239,Koorete,Ta-Ne-Omotic,AnnualMeanTemperature,19.26233973,,,,
Ca41,Dorse,xd450,dorz1235,Dorze,Ta-Ne-Omotic,AnnualMeanTemperature,19.26233973,,,,
Ae1,Amba,xd127,amba1263,Amba (Uganda),Atlantic-Congo,AnnualMeanTemperature,19.30406862,,,,
Ae34,Plains Bira,xd154,bera1259,Bera,Atlantic-Congo,AnnualMeanTemperature,19.30406862,,,,
Ac9,Ngoni,xd75,ngon1269,Ngoni,Atlantic-Congo,AnnualMeanTemperature,19.35548731,,,,
Ad34,Kamba,xd103,kamb1297,Kamba (Kenya),Atlantic-Congo,AnnualMeanTemperature,19.36225098,,,,
Aa9,Hadza,xd9,hadz1240,Hadza,,AnnualMeanTemperature,19.36364443,,,,
Ad35,Meru,xd104,kiku1240,Kikuyu,Atlantic-Congo,AnnualMeanTemperature,19.39983749,,,,
Ad40,Tiriki,xd110,idak1243,Idakho-Isukha-Tiriki,Atlantic-Congo,AnnualMeanTemperature,19.39983749,,,,
Aj7,Nandi,xd412,nand1266,Nandi,Nilotic,AnnualMeanTemperature,19.39983749,,,,
Ed6,Min Chinese,xd649,minn1241,Min Nan Chinese,Sino-Tibetan,AnnualMeanTemperature,19.40835112,,,,
SCCS177,Tupinambá,xd1416,tupi1273,Tupinambá,Tupian,AnnualMeanTemperature,19.41589809,,,,
Ae15,Hunde,xd133,hund1239,Hunde,Atlantic-Congo,AnnualMeanTemperature,19.4164806,,,,
Aj6,Luo,xd411,luok1236,Luo (Kenya and Tanzania),Nilotic,AnnualMeanTemperature,19.42060864,,,,
Ae17,Rega,xd135,lega1249,Lega-Shabunda,Atlantic-Congo,AnnualMeanTemperature,19.42356247,,,,
